AROKATO;Nom;Etat2001;Dist2001;Longitude;Latitude;Stat_cap;Dist_Cap;Status U/R;Status D;1961;1981;1991;2001;2011
ARR1237512;Khatima;5;12;79.970612;28.924719;0;0;U;M;12184;17333;20518;34666;45079
ARR12381901;Kurseong;19;1;88.280599;26.882984;0;0;U;M;17807;27190;30637;42418;45036
ARR1239829;Rawatbhata;8;29;75.5907;24.9308;0;0;U;M;17803;27496;30598;38221;45008
ARR1240807;Deeg;8;7;77.327769;27.478358;0;0;U;M;15539;33061;34083;40859;44999
ARR12412327;Barwaha;23;27;76.03726;22.256192;0;1;U;M;15117;27308;30223;37472;44995
ARR1189512;Sitarganj;5;12;79.702135;28.92693;0;0;U;M;10895;22642;24948;33669;44982
ARR1242923;Mohammadi;9;23;80.210618;27.954133;0;0;U;M;14430;21863;26721;38451;44968
ARR12432710;Tumsar;27;10;79.74938;21.38284;0;0;U;M;25782;34840;38519;42021;44869
ARR12443327;Rameswaram;33;27;79.313657;9.287232;0;0;U;TP;18153;27928;32721;37968;44856
ARR12453301;Tiruttani;33;1;79.613574;13.176421;0;0;U;TP;17030;27032;34363;38314;44781
ARR12462714;Digras;27;14;77.717628;20.103305;0;0;U;M;18022;26503;33052;39178;44767
ARR12471902;Dhupguri;19;2;89.007828;26.588117;0;0;U;CT;17605;27945;30375;38130;44719
ARR12481908;Sainthia;19;8;87.680333;23.947867;0;0;U;M;10106;29724;30024;39145;44601
ARR12492705;Balapur;27;5;76.771015;20.662092;0;0;U;M;19067;25422;32276;39502;44594
ARR26463311;Nelliyalam;33;11;76.40144347;11.52825765;0;0;R;R;20858;34764;37787;41837;44590
ARR12511902;Mainaguri;19;2;88.819669;26.566305;0;0;U;CT;15682;29560;30513;38734;44569
ARR12522905;Homnabad;29;5;77.130053;17.773929;0;0;R;R;13097;21829;25581;36517;44483
ARR1253913;Sadabad;9;13;78.038413;27.437915;0;0;U;TP;13912;20938;24357;34578;44453
ARR12542704;Nandura;27;4;76.457994;20.834136;0;0;U;M;16349;24402;31835;37469;44419
ARR1255822;Niwai;8;22;75.9282;26.3596;0;0;U;M;16149;23022;25389;35001;44407
ARR1256807;Bayana;8;7;77.292741;26.906396;0;0;U;M;16582;23435;30216;38383;44368
ARR12572816;Nandigama;28;16;80.283998;16.773373;0;0;R;R;17925;30906;33593;37569;44359
ARR12582717;Jintur;27;17;76.688322;19.61483;0;0;U;M;9864;20551;28275;38112;44291
ARR12592734;Gadhinglaj;27;34;74.348626;16.222433;0;0;U;M;13242;23596;28749;38760;44286
ARR12602920;Anekal;29;20;77.6938;12.7112;0;0;R;R;9055;19267;24938;33157;44260
ARR1261904;Thakurdwara;9;4;78.859924;29.191363;0;0;U;M;15129;24015;25279;35371;44255
ARR1262324;Puthuppadi;32;4;75.99444372;11.48381746;0;0;R;R;9623;28105;33760;40860;44209
ARR1263926;Bangarmau;9;26;80.2127;26.8906;0;0;U;M;15855;23664;23903;31871;44204
ARR12641001;Chanpatia;10;1;84.539152;26.955482;0;0;R;R;16747;27669;29778;36029;44175
ARR12652334;Raisen;23;34;77.7825;23.3298;0;1;U;M;11248;23931;24173;35702;44162
ARR1266316;Ahmedgarh;3;16;75.824429;30.677621;0;1;U;M;22823;30855;32921;39521;44148
ARR12672412;Kodinar;24;12;70.702205;20.794636;0;0;U;M;18923;26303;29089;35059;44147
ARR12681818;Bokakhat;18;18;93.6021;26.6301;0;0;R;R;17442;28817;32831;39240;44129
ARR12693330;Thiruparappu;33;30;77.293142;8.359373;0;0;U;TP;20681;31597;35900;40919;44066
ARR12702339;Sihora;23;39;80.1071;23.4874;0;0;U;M;14513;24599;30115;37870;44048
ARR1271805;Chirawa;8;5;75.650682;28.239209;0;0;U;M;22941;26676;27787;37227;43953
ARR12722728;Ahmadpur;27;28;76.935565;18.704156;0;0;U;M;14750;22349;25878;35805;43936
ARR1273905;Bilaspur;9;5;79.266562;28.887429;0;1;U;M;14824;20032;26463;35751;43908
ARR12742801;Naspur;28;1;79.481074;18.863861;0;0;U;CT;24974;39447;42877;47814;43900
ARR12751027;Islampur;10;27;85.203724;25.141125;0;0;R;R;14485;31613;35664;36525;43887
ARR1276911;Debai;9;11;78.2595;28.2067;0;0;U;M;13136;24289;30080;38544;43875
ARR12772919;Gauribidanur;29;19;77.51834;13.6114;0;0;R;R;16379;20850;28395;33924;43762
ARR12781820;Haflong;18;20;93.0126;25.175;0;0;R;R;10319;23997;26370;36302;43756
ARR1279325;Karuvarakundu;32;5;76.34009244;11.1261937;0;0;R;R;16690;31276;34057;42415;43676
ARR12802814;Ramachandrapuram;28;14;82.028645;16.835182;0;0;U;M;28502;43185;46129;41370;43657
ARR12812703;Raver;27;3;76.032752;21.244941;0;0;U;M;16209;24497;28334;35610;43625
ARR12821029;Koilwar;10;29;84.797955;25.581374;0;0;R;R;19532;29362;32535;41028;43517
ARR12831814;Margherita;18;14;95.660829;27.295902;0;0;U;CT;26021;34287;36195;39071;43473
ARR12843309;Velur;33;9;78.007432;11.108649;0;0;U;TP;8781;12971;15647;32141;43467
ARR12852421;Jambusar;24;21;72.800214;22.052254;0;0;U;M;16200;27458;31561;38778;43344
ARR12861910;Gadigachha;19;10;88.382208;23.409571;0;0;U;CT;21897;34001;35077;40821;43336
ARR1287902;Miranpur;9;2;77.947638;29.290405;0;0;U;TP;14675;25151;31010;37219;43299
ARR12882709;Katol;27;9;78.586506;21.275752;0;0;U;M;18746;24033;27332;37435;43267
ARR12892820;Pulivendla;28;20;78.224695;14.421206;0;0;R;R;19435;32391;34458;38566;43163
ARR12903208;Angamaly;32;7;76.4;10.18333;0;0;U;M;24600;28300;30400;33400;43131
ARR1291947;Rudauli;9;47;81.749489;26.748543;0;0;U;M;16441;27866;30289;36776;43091
ARR1292820;Sojat;8;20;73.663859;25.926021;0;0;U;M;16746;27453;30168;38883;43023
ARR12932016;Simdega;20;16;84.5021;22.6123;0;0;R;R;15198;18763;23750;33981;42944
ARR12941004;Bairgania;10;4;85.273975;26.741042;0;0;R;R;16645;25219;28516;34836;42895
ARR1295916;Sirsaganj;9;16;78.685446;27.057653;0;0;U;M;16112;25004;27509;36537;42861
ARR12962708;Arvi;27;8;78.230283;20.99854;0;0;U;M;8091;31119;36928;40575;42822
ARR12972803;Huzurabad;28;3;79.397149;18.200874;0;0;R;R;15053;24279;32212;40201;42803
ARR12982343;DongarParasia;23;43;78.7707;22.1887;0;0;U;M;16039;25459;33797;37863;42786
ARR12991915;Maligram;19;15;87.645931;22.279033;0;0;R;R;19496;31589;34574;36484;42773
ARR13002408;Limbdi;24;8;71.808076;22.564761;0;0;U;M;15754;33520;35284;40071;42769
ARR13011809;Marigaon;18;9;92.343198;26.249821;0;1;R;R;14310;22701;24343;32626;42744
ARR1302824;Gulabpura;8;24;74.659428;25.904618;0;0;U;M;15895;28751;29992;37668;42684
ARR13031911;DakshinBhebia;19;11;88.821158;22.525354;0;0;R;R;21340;39297;41578;36795;42656
ARR13042406;Dehgam;24;6;72.8201;23.1679;0;0;U;M;16276;28554;31378;38082;42632
ARR13051907;Kabilpur;19;7;88.202039;24.342978;0;0;R;R;14042;21813;23297;32618;42563
ARR13072817;Arumbaka;28;17;80.677519;16.047204;0;0;R;R;18032;34676;39380;40745;42508
ARR1308321;Panathady;32;1;75.29110594;12.44628144;0;0;R;R;21855;31795;36239;41469;42390
ARR13092904;Aland;29;4;76.5666;17.5666;0;0;R;R;18574;24439;26564;35245;42371
ARR12571022;Kharik;10;22;87.004339;25.368377;0;0;R;R;13825;24255;26102;32302;42354
ARR13102408;Thangadh;24;8;71.206332;22.585174;0;0;U;M;12943;23532;24770;36880;42351
ARR13112405;Idar;24;5;73.001994;23.837913;0;0;U;M;13750;22917;24910;32805;42306
ARR13123325;Chinnamanur;33;25;77.384359;9.842126;0;0;U;M;19710;30797;35397;38360;42305
ARR13133312;Palladam;33;12;77.275784;11.001655;0;0;U;TP;16168;19717;22406;30016;42225
ARR13142811;Rajam;28;11;83.656316;18.449838;0;0;U;CT;6784;10768;14285;23424;42197
ARR1315915;Bah;9;15;78.5964;26.867;0;0;U;M;12937;21939;27128;34840;42094
ARR1316829;Pratapgarh;8;29;74.778213;24.032005;0;1;U;M;19525;27893;29443;35422;42079
ARR1317825;Nathdwara;8;25;73.817288;24.929646;0;0;U;M;19447;29025;30878;37026;42016
ARR13181814;Digboi;18;14;95.617494;27.399543;0;0;R;R;27008;37615;40922;43356;42007
ARR13193327;Keelakarai;33;27;78.786134;9.231037;0;0;U;TP;16220;29964;32291;33003;41983
ARR13212819;Sulluru;28;19;80.016291;13.700985;0;0;U;CT;20020;30677;33292;37699;41952
ARR13221014;Motipur;10;14;85.16585;26.256452;0;0;R;R;16983;23477;27178;32143;41925
ARR13232327;Sanawad;23;27;76.071299;22.175047;0;0;U;M;12727;23810;30333;36841;41910
ARR1324510;Tanakpur;5;10;80.115313;29.073423;0;0;U;M;15398;26804;28369;36875;41906
ARR1325821;Kekri;8;21;75.1541;25.9698;0;0;U;M;8183;20458;25573;34135;41890
ARR13261015;Barauli;10;15;84.5938;26.3726;0;0;R;R;18325;26558;28311;34653;41877
ARR13272729;Umarga;27;29;76.622787;17.835811;0;0;U;M;12332;24368;27976;33346;41859
ARR13283312;Madukkarai;33;12;76.958389;10.905301;0;0;U;TP;16225;22942;24521;36099;41857
ARR13291918;Meraganj;19;18;88.590553;22.194052;0;0;R;R;17686;23874;26751;31350;41819
ARR12772820;Madakalavaripalle;28;20;79.063574;14.745041;0;0;R;R;22779;31213;33950;46097;41807
ARR1330962;Muhammadabad;9;62;83.3811;26.0331;0;0;U;TP;23887;50089;56494;47496;41780
ARR13313328;Tiruchendur;33;28;78.1202;8.49164;0;0;U;TP;17511;29391;33791;36821;41757
ARR13322807;Narayanpet;28;7;77.49519;16.747516;0;0;U;TP;17274;27861;33519;37563;41752
ARR13333320;Thiruthuraipoondi;33;20;79.639201;10.53346;0;0;U;M;20819;32246;36427;38206;41705
ARR1334813;Reengus;8;13;75.568595;27.365399;0;0;U;M;18351;26952;28804;36478;41663
ARR1335915;FatehpurSikri;9;15;77.6613;27.0897;0;0;U;M;17445;26810;30521;35411;41659
ARR13363301;Ponneri;33;1;80.193014;13.334899;0;0;U;TP;14955;24819;30079;33060;41643
ARR13371027;Rajgir;10;27;85.423639;25.028885;0;0;R;R;15149;21337;23730;33738;41587
ARR13382720;PimpalgaonBaswant;27;20;73.990839;20.169845;0;0;R;R;11332;17706;20606;26886;41559
ARR13392719;Paithan;27;19;75.385173;19.473702;0;0;U;M;20648;24292;27718;34518;41536
ARR13401911;Aturia;19;11;88.866442;22.748306;0;0;R;R;14134;28193;30497;36914;41490
ARR13412823;Pileru;28;23;78.9389;13.6568;0;0;U;CT;10282;17137;18832;31006;41489
ARR13421909;Memari;19;9;88.0944;23.1728;0;0;U;M;12642;19449;20690;36207;41451
ARR13431918;MatherDighi;19;18;88.784236;22.368711;0;0;R;R;10225;25508;26329;32533;41448
ARR1344511;Nainital;5;11;79.4643;29.3792;0;1;U;M;15951;29539;29837;38630;41377
ARR13452719;Vaijapur;27;19;74.727868;19.927671;0;0;U;M;18440;28369;29604;37064;41296
ARR13462901;Saundatti-Yellamma;29;1;75.115362;15.766337;0;0;R;R;18219;26404;33138;38155;41215
ARR1348923;PaliaKalan;9;23;80.579854;28.432533;0;0;U;M;12908;19859;26855;35029;41126
ARR13491907;Jaykrishnapur;19;7;87.973335;24.64777;0;0;U;CT;15817;23256;25737;28947;41081
ARR13501910;Badkulla;19;10;88.53037;23.300937;0;0;U;CT;10954;24862;26762;35694;41080
ARR13511601;KhowaiNP;16;1;91.605289;24.072017;0;0;R;R;19281;30020;30954;37719;41069
ARR1352954;Bansi;9;54;82.930956;27.177232;0;0;U;M;15284;23514;26095;35711;41057
ARR1353302;Patti;3;2;74.856753;31.282087;0;0;U;M;17693;27220;27776;34444;40976
ARR13543322;Aranthangi;33;22;78.9903;10.1696;0;0;U;M;15330;23227;30327;34134;40814
ARR13552821;Allagadda;28;21;78.512099;15.132676;0;0;R;R;11707;27281;29664;36294;40774
ARR13562719;Kannad;27;19;75.135382;20.265737;0;0;U;M;11486;17670;19879;34403;40759
ARR13572703;Varangaon;27;3;75.9064;21.0142;0;0;U;CT;25587;34619;38146;38760;40711
ARR1359802;Bhadra;8;2;75.165586;29.106024;0;0;U;M;13280;24592;28912;35141;40662
ARR13601029;Piro;10;29;84.4038;25.3321;0;0;R;R;11446;20666;21789;30661;40645
ARR13612018;Ghatshila;20;18;86.470867;22.591642;0;0;U;CT;21067;31444;32417;37854;40624
ARR1362934;Ghatampur;9;34;80.170605;26.152848;0;0;U;M;13672;23573;24884;35638;40623
ARR1363329;Mannamkandam;32;9;76.86025957;10.03358848;0;0;R;R;15141;27037;30041;36314;40593
ARR13642309;Nowgong;23;9;79.441001;25.06188;0;0;U;M;10495;16658;21521;33024;40580
ARR13652911;Savanur;29;11;75.338642;14.974782;0;0;R;R;16284;25053;29739;35563;40567
ARR13671911;Nehalpur;19;11;88.76182;22.690414;0;0;R;R;12183;24701;29244;34829;40534
ARR13682725;Narayangaon;27;25;73.971652;19.118451;0;0;R;R;16208;24779;29324;33267;40514
ARR13693315;Manapparai;33;15;78.425876;10.607657;0;0;U;M;17441;27252;31837;35770;40510
ARR13712923;Channarayapatna;29;23;76.385336;12.905616;0;0;R;R;14024;20623;23435;34515;40417
ARR13731911;Panitar;19;11;88.91519;22.676184;0;0;R;R;16902;28375;29590;35664;40381
ARR13753310;Vellakoil;33;10;77.711439;10.94272;0;0;U;TP;14393;25701;28878;34438;40359
ARR13762905;Bhalki;29;5;77.216976;18.049503;0;0;R;R;12514;26070;26876;35093;40333
ARR13772302;Sabalgarh;23;2;77.406814;26.247599;0;0;U;M;16459;23854;25928;34039;40333
ARR1320196;Mabarakpur;19;6;88.226203;24.965619;0;0;R;R;16961;22811;24581;37247;40206
ARR13781009;Maranga;10;9;87.451401;25.713762;0;0;R;R;9246;13620;15609;25051;40204
ARR13792313;Maihar;23;13;80.7604;24.2596;0;0;U;M;12764;20261;26216;34342;40192
ARR13801909;Ondal;19;9;87.1884;23.5719;0;0;U;CT;18571;32667;33743;36982;40166
ARR13811305;Wokha;13;5;94.262212;26.093876;0;1;R;R;11183;15546;16386;41638;40155
ARR13822113;Jajapur;21;13;86.3371;20.8542;0;0;U;M;16025;26842;29473;34444;40131
ARR1327103;NayaGaon;10;3;85.237335;26.480412;0;0;R;R;18346;30514;34921;36009;40103
ARR13832730;Akkalkot;27;30;76.2058;17.5262;0;0;U;M;16559;26284;35237;38213;40103
ARR13842715;Kinwat;27;15;78.197372;19.626344;0;0;U;M;13504;20101;25616;32935;40054
ARR13852706;Malur;27;6;77.3493;20.313267;0;0;U;M;8754;15093;21037;27815;40050
ARR1387906;NaugawanSadat;9;6;78.403559;29.002482;0;0;U;TP;12043;21170;23282;31604;39978
ARR13882811;Amadalavalasa;28;11;83.902332;18.410012;0;0;U;TP;19372;30268;34395;37931;39799
ARR13892422;Vyara;24;22;73.391433;21.110623;0;0;U;M;19051;28435;30908;36226;39789
ARR13912731;Wai;27;31;73.889453;17.953545;0;0;U;M;18222;26533;32695;38208;39727
ARR1392607;Samalkha;6;7;77.008759;29.237448;0;0;U;M;10369;17281;18384;29866;39710
ARR13932302;Porsa;23;2;78.3726;26.6709;0;0;U;M;7956;22100;23021;33103;39669
ARR13942815;Kovvur;28;15;81.729955;17.016859;0;0;U;TP;17254;28756;36061;39372;39667
ARR13962117;Banapur;21;17;85.17022;19.780956;0;0;R;R;18754;26369;29391;35736;39641
ARR13973324;Kannanendal;33;24;78.188228;9.960502;0;0;U;CT;7633;13392;17098;23732;39634
ARR13981906;NijganParanpur;19;6;87.969529;25.152463;0;0;R;R;20562;37831;40377;31979;39612
ARR1399815;Bilara;8;15;73.7077;26.181;0;0;U;M;11283;24006;31157;38661;39590
ARR14002403;Radhanpur;24;3;71.611024;23.828808;0;0;U;M;16463;23860;24101;32191;39558
ARR1401326;Nalleppilly;32;6;76.81671319;10.75428449;0;0;R;R;25235;34568;37565;39110;39536
ARR14022401;Bhachau;24;1;70.343214;23.295832;0;0;U;M;9609;16567;18408;25389;39532
ARR14033318;Vadalur;33;18;79.553942;11.55586;0;0;U;TP;7034;19012;22676;26016;39514
ARR1404512;Bazpur;5;12;79.154504;29.160434;0;0;U;M;12296;22504;23092;32045;39395
ARR14052901;Kudchi;29;1;74.855056;16.628416;0;0;U;TP;13223;22420;25468;33576;39384
ARR14062720;Sedam;27;20;73.562411;19.695905;0;0;U;M;11496;22107;23270;31539;39341
ARR14072416;Balasinor;24;16;73.335058;22.957744;0;0;U;M;18444;24269;29596;33705;39330
ARR14082912;Kampli;29;12;76.5998;15.4062;0;0;R;R;16537;27110;31788;35380;39307
ARR14101007;Jogabani;10;7;87.259182;26.396635;0;0;R;R;14765;19428;22495;29991;39281
ARR1412209;Solan;2;9;77.1049;30.9089;0;1;U;M;10292;19793;21751;34206;39256
ARR1413819;Sirohi;8;19;72.862395;24.887202;0;1;U;M;10270;25674;28117;35544;39229
ARR1415113;Bhalwal;1;13;74.813046;32.844504;0;0;U;CT;9103;13016;11686;37218;39229
ARR1416962;Ghosi;9;62;83.544935;26.117885;0;0;U;TP;18604;27553;30075;38833;39165
ARR1417938;Sumerpur;9;38;80.15831193;25.82577198;0;0;U;TP;11315;15715;18354;24661;39132
ARR1418933;Pukhrayan;9;33;79.83705;26.226743;0;0;U;M;13860;19426;21568;31324;39105
ARR1357288;Bara;28;8;78.9225;16.6915;0;0;R;R;3999;7841;8821;18570;39093
ARR14191918;Kamarpol;19;18;88.184942;22.246402;0;0;R;R;16659;27185;28768;33666;39070
ARR14203001;Ponda;30;1;74.006465;15.40066;0;0;U;M;17078;20826;22537;30892;39049
ARR14211017;Revelganj;10;17;84.6527;25.7827;0;0;U;M;14269;21953;27075;34042;39039
ARR14221907;Lakshminathpur;19;7;88.548816;24.12201;0;0;R;R;14605;26489;28393;34909;39012
ARR14232102;Belpahar;21;2;83.849246;21.82313;0;0;R;R;16935;22885;24607;32826;38993
ARR14241911;Dhania;19;11;88.541119;22.914093;0;0;U;CT;24019;37231;39190;34913;38925
ARR14251907;Giria;19;7;88.078339;24.517726;0;0;U;CT;15113;24732;26662;30634;38918
ARR14263315;Thuvakudi;33;15;78.8109;10.7602;0;0;U;TP;18540;24720;33241;35428;38887
ARR14272410;Dwarka;24;10;68.970939;22.2426;0;0;U;M;6678;26711;27824;33626;38873
ARR1428609;PaithanKawai;6;9;76.668216;29.405741;0;0;U;M.CORP;13017;20419;23128;27541;38829
ARR14291002;Sugauli;10;2;84.742164;26.770511;0;0;R;R;8975;21891;23973;31432;38815
ARR14302726;Rahuri;27;26;74.649333;19.390879;0;0;U;M;16130;23721;28408;34476;38813
ARR1431903;Noorpur;9;3;78.407;29.1493;0;0;U;M;11985;21790;22235;33590;38806
ARR14321029;Jagdishpur;10;29;84.4189;25.4673;0;0;U;M;13107;21662;25281;33438;38777
ARR14332422;Kamrej;24;22;72.957205;21.269084;0;0;R;R;14017;20473;22197;28665;38666
ARR14352116;Nayagarh;21;16;85.0975;20.1292;0;1;R;R;11854;23888;25789;33138;38606
ARR1436938;Hamirpur;9;38;80.14824486;25.95775808;0;0;U;M;21569;26826;28886;34559;38513
ARR14372413;Rajula;24;13;71.443105;21.038881;0;0;U;M;15233;24180;26571;32395;38489
ARR14381035;BodhGaya;10;35;84.99204;24.697612;0;0;R;R;7196;18451;21692;30857;38439
ARR14392713;Brahmapuri;27;13;79.861025;20.610889;0;0;U;M;13837;25739;28495;33278;38430
ARR14402726;Shevgaon;27;26;75.221647;19.354141;0;0;R;R;12165;22118;24041;30562;38375
ARR1442948;Jalalpur;9;48;82.738559;26.313342;0;0;U;M;17237;26052;27988;34216;38348
ARR14431918;Bantra;19;18;88.521886;22.206775;0;0;R;R;17710;24625;26681;29639;38331
ARR14452901;Chikodi;29;1;74.587057;16.429658;0;0;R;R;15041;22789;27279;32823;38307
ARR1446806;Khairthal;8;6;76.6397;27.7997;0;0;U;M;15535;22514;22741;32005;38298
ARR14472713;Ghugus;27;13;79.11127;19.937534;0;0;U;CT;17457;28597;32129;35947;38288
ARR3336957;Shahabad;9;57;83.196471;27.198889;0;0;R;R;32967;51511;53657;32370;38276
ARR1385197;AndulBaria;19;7;88.305251;23.832211;0;0;R;R;11168;23296;25597;32126;38262
ARR14492004;Patratu;20;4;85.30709;23.662684;0;0;U;CT;24105;35634;38154;36779;38246
ARR14522903;Indi;29;3;75.95256;17.179394;0;0;R;R;11531;21353;25121;31482;38217
ARR1453804;Bidasar;8;4;74.314786;27.8334;0;0;U;M;9441;17814;23256;30107;38156
ARR14542410;Sikka;24;10;69.833304;22.430784;0;0;U;CT;13458;22266;23847;29878;38138
ARR1455917;Jalesar;9;17;78.304105;27.471436;0;0;U;M;21914;30216;31524;39050;38130
ARR14572715;Balirampur;27;15;77.325511;19.115309;0;0;U;CT;12790;19787;21199;28145;38076
ARR14583329;Ambasamudram;33;29;77.449733;8.703463;0;0;U;TP;16279;33068;35989;35123;38064
ARR1459204;Shamshi;2;4;77.132237;31.906734;0;0;R;R;14514;23039;23785;33682;38046
ARR14601908;Dubrajpur;19;8;87.376982;23.791715;0;0;U;M;17431;25634;26983;32752;38041
ARR1461807;Kaman;8;7;77.26782;27.652686;0;0;U;M;12327;22013;24190;30793;38040
ARR14623317;Jayankondam;33;17;79.364029;11.212507;0;0;U;TP;18022;31361;31783;35247;38038
ARR14631801;Kokrajhar;18;1;90.272119;26.405559;0;1;U;M;13154;28379;29575;33197;38029
ARR14642425;Pardi;24;25;72.944684;20.508465;0;0;U;M;20487;30106;31183;36772;38008
ARR14652108;Jaleswar;21;8;87.222441;21.803752;0;0;R;R;15323;25781;26737;31782;38003
ARR14662904;Wadi;29;4;76.9911;17.055;0;0;U;CT;19810;27901;28183;30012;37988
ARR1401109;Dhamdaha;10;9;87.222457;25.720589;0;0;R;R;11858;20098;24080;30997;37987
ARR14671408;Ukhrul;14;8;94.363048;25.101789;0;1;U;CT;9620;13883;14570;25747;37972
ARR1403911;Shikarpur;9;11;78.010294;28.282297;0;0;U;M;13114;21499;29197;33187;37969
ARR14683325;AndipattiJakkampatti;33;25;77.6201;9.99871;0;0;U;TP;13444;21586;26809;31691;37967
ARR14691912;Pandua;19;12;88.2783;23.077;0;0;U;CT;18366;26665;28457;31903;37952
ARR14702735;Tasgaon;27;35;74.603258;17.037265;0;0;U;M;16421;26485;29392;33457;37945
ARR14712322;Agar;23;22;76.016366;23.712007;0;0;U;M;12045;18530;23648;31207;37917
ARR14721907;Kuli;19;7;87.966718;24.741672;0;0;R;R;15697;25902;29443;29986;37864
ARR14732724;Pen;27;24;73.093477;18.737288;0;0;U;M;12089;17778;21588;30201;37852
ARR14741017;Marhaura;10;17;84.8642;25.9733;0;0;R;R;14044;21719;26170;31304;37827
ARR14753327;Pamban;33;27;79.237086;9.286272;0;0;R;R;15398;20260;27283;30926;37819
ARR1476606;Gharaunda;6;6;76.970055;29.536357;0;0;U;M;11229;19032;21147;30172;37816
ARR14773310;Sathyamangalam;33;10;77.241347;11.503407;0;0;U;M;16451;31040;32417;33722;37816
ARR14793306;Tiruvethipuram;33;6;79.542304;12.658035;0;0;U;M;18968;26715;31210;35201;37802
ARR14802820;SMydukur;28;20;78.732976;14.720609;0;0;R;R;15347;22214;24222;31838;37800
ARR14823208;Muvattupuzha;32;7;76.56667;9.966666;0;0;U;M;22100;25300;27600;29200;37756
ARR14831602;Santirbazar;16;2;91.5684;23.3018;0;0;R;R;18906;29313;30126;32790;37752
ARR14842908;Satana;29;8;75.384179;15.721095;0;0;R;R;14991;20821;27666;32561;37701
ARR14853330;Kallukuttam;33;30;77.250675;8.193707;0;0;U;TP;8518;16637;19145;33641;37682
ARR14862703;Parola;27;3;75.119649;20.880016;0;0;U;M;16786;24328;29191;34799;37666
ARR14872818;Giddaluru;28;18;78.924862;15.37646;0;0;U;CT;11978;22160;25767;29528;37644
ARR14883312;Chettipalayam;33;12;77.373783;11.069952;0;0;U;CT;4716;9069;9254;20184;37620
ARR14891022;Akbarnagar;10;22;86.833798;25.237184;0;0;R;R;9304;17475;20811;30165;37611
ARR14902922;Malavalli;29;22;77.0594;12.3857;0;0;R;R;16324;25114;29822;35851;37601
ARR1491832;Jhalrapatan;8;32;76.1728;24.5419;0;0;U;M;11764;18673;23067;30103;37506
ARR14932735;Palus;27;35;74.45765;17.092982;0;0;R;R;14022;25052;25757;30451;37492
ARR14943212;Kollamula;32;12;76.8822;9.43583;0;0;R;R;25582;35938;39434;38546;37476
ARR14952214;Kanker;22;14;81.4909;20.278;0;1;U;M;12753;18218;20702;31385;37442
ARR14292330;Sarangpur;23;30;76.472631;23.567844;0;0;U;M;12825;18860;24322;32294;37435
ARR14962912;Sandur;29;12;76.546;15.0869;0;0;U;TP;10088;17698;24634;27614;37431
ARR14972818;Kanigiri;28;18;79.503039;15.406406;0;0;U;CT;15980;24212;27204;31122;37420
ARR14982209;Dongargarh;22;9;80.756363;21.18827;0;0;U;M;16887;27684;31459;34441;37372
ARR14992121;Phulabani;21;21;84.225929;20.481575;0;0;R;R;13849;20366;27154;33890;37371
ARR15002707;Morshi;27;7;78.013864;21.340281;0;0;U;M;16283;24303;28571;33607;37333
ARR15013330;Neendakara-B;33;30;77.365554;8.128525;0;0;R;R;22859;27214;30000;33925;37307
ARR1502802;Pilibanga;8;2;74.079746;29.489885;0;0;U;M;13704;24471;26140;33608;37288
ARR15031013;Jale;10;13;85.7288;26.387838;0;0;R;R;14785;21428;24076;29393;37256
ARR15052415;Umreth;24;15;73.115619;22.698812;0;0;U;M;24961;29654;32917;35513;37230
ARR15062903;Sindgi;29;3;76.2363;16.9185;0;0;R;R;12299;15374;16183;27732;37226
ARR1507969;Chunar;9;69;82.882556;25.12775;0;0;U;M;18430;23628;27778;33933;37185
ARR15082816;Bapulapadu;28;16;80.969402;16.648011;0;0;R;R;21255;28537;31669;35599;37158
ARR15093310;Suriyampalayam;33;10;77.660877;11.39847;0;0;U;TP;10260;15129;17926;29627;37135
ARR15102725;Shirur;27;25;74.374742;18.827122;0;0;U;M;11179;16201;18410;26999;37111
ARR15112735;Ashta;27;35;74.409323;16.947713;0;0;U;M;6566;26262;27405;33203;37105
ARR14451022;SaidpurDabra;10;22;87.178285;25.318741;0;0;R;R;14843;22489;26845;31617;37101
ARR1512812;Bagru;8;12;75.542795;26.808731;0;0;U;M;12745;17069;18868;26534;37079
ARR1513904;Bahjoi;9;4;78.623034;28.392109;0;0;U;M;10930;16073;21723;30000;37037
ARR15141915;Bahirgram;19;15;87.742702;22.391051;0;0;U;CT;14675;23125;26224;31149;36998
